pl_name,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,sy_dist,sy_disterr1,sy_disterr2,rowupdate
Kepler-1420 b,1,1,Transit,2016,6.69960006,0.00004500,-0.00004500,0,0.066900,,,0,1.320,0.380,-0.090,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01519,0.00089,-0.00082,0,,,,,,,,,,,,,1054.3700000,54.0200000,-49.0800000,2015-08-25
Kepler-1420 b,1,1,Transit,2016,6.69953681,0.00004320,-0.00004320,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.3700000,54.0200000,-49.0800000,2019-04-16
Kepler-1420 b,1,1,Transit,2016,6.69958851,0.00004296,-0.00004296,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,1054.3700000,54.0200000,-49.0800000,2018-09-25
Kepler-1420 b,1,1,Transit,2016,6.69966200,0.00005400,-0.00005400,0,0.065000,,,0,1.240,0.760,-0.760,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.01550,0.00680,-0.00680,0,,,,,,,,,,,,,1054.3700000,54.0200000,-49.0800000,2013-10-28
Kepler-1420 b,1,1,Transit,2016,6.69958851,0.00004296,-0.00004296,0,0.067100,,,0,1.240,0.220,-0.090,0,,,,,,,,,,,,,,,,,0.000000,,,0,90.000,,,0,0.01426,0.00094,-0.00071,0,,,,,,,,,,,,,1054.3700000,54.0200000,-49.0800000,2017-05-08
Kepler-1420 b,1,1,Transit,2016,6.69960006,0.00004500,-0.00004500,0,,,,,1.280,0.140,-0.120,0,0.114,0.012,-0.011,0,,,,,,,,,,,,,,,,,,,,,0.01519,0.00089,-0.00082,0,,,,,,,,,,,,,1054.3700000,54.0200000,-49.0800000,2016-05-06
Kepler-1420 b,1,1,Transit,2016,6.69960006,0.00004500,-0.00004500,0,0.066900,,,0,1.320,0.380,-0.090,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01519,0.00089,-0.00082,0,,,,,,,,,,,,,1054.3700000,54.0200000,-49.0800000,2014-11-21
Kepler-1420 b,1,1,Transit,2016,,,,,,,,,1.431,0.163,-0.139,0,0.128,0.015,-0.012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.3700000,54.0200000,-49.0800000,2018-09-04
Kepler-1420 b,1,1,Transit,2016,6.69960006,0.00004500,-0.00004500,0,0.066900,,,0,1.320,0.380,-0.090,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01519,0.00089,-0.00082,0,,,,,,,,,,,,,1054.3700000,54.0200000,-49.0800000,2014-11-18
Kepler-1421 b,1,1,Transit,2016,6.91311120,0.00014000,-0.00014000,0,,,,,0.930,0.200,-0.110,0,0.083,0.018,-0.010,0,,,,,,,,,,,,,,,,,,,,,0.00568,0.00044,-0.00020,0,,,,,,,,,,,,,783.4010000,13.3410000,-12.9100000,2016-05-06
Kepler-1421 b,1,1,Transit,2016,6.91317320,0.00016790,-0.00016790,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,783.4010000,13.3410000,-12.9100000,2018-09-25
Kepler-1421 b,1,1,Transit,2016,6.91311120,0.00014000,-0.00014000,0,0.074900,,,0,0.710,0.420,-0.080,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.00568,0.00044,-0.00020,0,,,,,,,,,,,,,783.4010000,13.3410000,-12.9100000,2014-11-21
Kepler-1421 b,1,1,Transit,2016,6.91241288,0.00007470,-0.00007470,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.4010000,13.3410000,-12.9100000,2019-04-16
Kepler-1421 b,1,1,Transit,2016,6.91311120,0.00014000,-0.00014000,0,0.074900,,,0,0.710,0.420,-0.080,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.00568,0.00044,-0.00020,0,,,,,,,,,,,,,783.4010000,13.3410000,-12.9100000,2015-08-25
Kepler-1421 b,1,1,Transit,2016,,,,,,,,,1.067,0.075,-0.078,0,0.095,0.007,-0.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.4010000,13.3410000,-12.9100000,2018-09-04
Kepler-1421 b,1,1,Transit,2016,6.91311120,0.00014000,-0.00014000,0,0.074900,,,0,0.710,0.420,-0.080,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.00568,0.00044,-0.00020,0,,,,,,,,,,,,,783.4010000,13.3410000,-12.9100000,2014-11-18
Kepler-1421 b,1,1,Transit,2016,6.91311000,0.00007800,-0.00007800,0,0.076000,,,0,0.710,0.480,-0.480,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.00540,0.00270,-0.00270,0,,,,,,,,,,,,,783.4010000,13.3410000,-12.9100000,2013-10-28
Kepler-1421 b,1,1,Transit,2016,6.91317320,0.00016790,-0.00016790,0,0.076200,,,0,0.910,0.160,-0.140,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.600,,,0,0.00578,0.00031,-0.00034,0,,,,,,,,,,,,,783.4010000,13.3410000,-12.9100000,2017-05-08
Kepler-1422 b,1,1,Transit,2016,18.60519420,0.00032460,-0.00032460,0,,,,,2.020,0.410,-0.270,0,0.180,0.037,-0.024,0,,,,,,,,,,,,,,,,,,,,,0.01491,0.00082,-0.00069,0,,,,,,,,,,,,,2465.8400000,221.4600000,-188.5700000,2016-05-06
Kepler-1422 b,1,1,Transit,2016,18.60503000,0.00045000,-0.00045000,0,0.141000,,,0,1.230,0.480,-0.480,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.810,,,0,0.01450,0.00110,-0.00110,0,,,,,,,,,,,,,2465.8400000,221.4600000,-188.5700000,2013-10-28
Kepler-1422 b,1,1,Transit,2016,18.60519420,0.00032460,-0.00032460,0,0.150500,,,0,2.110,0.990,-0.360,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.01491,0.00082,-0.00069,0,,,,,,,,,,,,,2465.8400000,221.4600000,-188.5700000,2015-08-25
Kepler-1422 b,1,1,Transit,2016,18.60519420,0.00032460,-0.00032460,0,0.150500,,,0,2.110,0.990,-0.360,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.01491,0.00082,-0.00069,0,,,,,,,,,,,,,2465.8400000,221.4600000,-188.5700000,2014-11-18
Kepler-1422 b,1,1,Transit,2016,18.60392687,0.00036391,-0.00036391,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2465.8400000,221.4600000,-188.5700000,2019-04-16
Kepler-1422 b,1,1,Transit,2016,18.60520460,0.00029290,-0.00029290,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,2465.8400000,221.4600000,-188.5700000,2018-09-25
Kepler-1422 b,1,1,Transit,2016,18.60519420,0.00032460,-0.00032460,0,0.150500,,,0,2.110,0.990,-0.360,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.01491,0.00082,-0.00069,0,,,,,,,,,,,,,2465.8400000,221.4600000,-188.5700000,2014-11-21
Kepler-1422 b,1,1,Transit,2016,,,,,,,,,2.255,0.306,-0.268,0,0.201,0.027,-0.024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2465.8400000,221.4600000,-188.5700000,2018-09-04
Kepler-1422 b,1,1,Transit,2016,18.60520460,0.00029290,-0.00029290,0,0.149900,,,0,1.940,0.550,-0.270,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.750,,,0,0.01437,0.00075,-0.00073,0,,,,,,,,,,,,,2465.8400000,221.4600000,-188.5700000,2017-05-08
Kepler-1423 b,1,1,Transit,2016,23.95536000,0.00022000,-0.00022000,0,0.158000,,,0,3.400,1.500,-1.500,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.810,,,0,0.01520,0.00600,-0.00600,0,,,,,,,,,,,,,,,,2013-10-28
Kepler-1423 b,1,1,Transit,2016,23.95537800,0.00017290,-0.00017290,0,0.158600,,,0,2.620,1.880,-1.500,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.01347,0.00093,-0.00062,0,,,,,,,,,,,,,,,,2014-11-18
Kepler-1423 b,1,1,Transit,2016,23.95539860,0.00018160,-0.00018160,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,2018-09-25
Kepler-1423 b,1,1,Transit,2016,23.95539860,0.00018160,-0.00018160,0,0.158600,,,0,2.840,1.600,-1.760,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.120,,,0,0.01460,0.00526,-0.00123,0,,,,,,,,,,,,,,,,2017-05-08
Kepler-1423 b,1,1,Transit,2016,23.95537800,0.00017290,-0.00017290,0,,,,,1.060,0.090,-0.070,0,0.095,0.008,-0.006,0,,,,,,,,,,,,,,,,,,,,,0.01347,0.00093,-0.00062,0,,,,,,,,,,,,,,,,2016-05-06
Kepler-1423 b,1,1,Transit,2016,23.95537800,0.00017290,-0.00017290,0,0.158600,,,0,2.620,1.880,-1.500,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.01347,0.00093,-0.00062,0,,,,,,,,,,,,,,,,2015-08-25
Kepler-1423 b,1,1,Transit,2016,23.95537800,0.00017290,-0.00017290,0,0.158600,,,0,2.620,1.880,-1.500,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.01347,0.00093,-0.00062,0,,,,,,,,,,,,,,,,2014-11-21
Kepler-1423 b,1,1,Transit,2016,23.95547083,0.00019594,-0.00019594,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-16
Kepler-1424 b,1,1,Transit,2016,29.60913000,0.00039000,-0.00039000,0,0.188000,,,0,1.100,0.590,-0.590,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.240,,,0,0.01120,0.00400,-0.00400,0,,,,,,,,,,,,,661.4210000,,,2013-10-28
Kepler-1424 b,1,1,Transit,2016,29.60990550,0.00051690,-0.00051690,0,0.186100,,,0,1.740,0.260,-0.240,0,,,,,,,,,,,,,,,,,0.000000,,,0,82.540,,,0,0.01418,0.00070,-0.00466,0,,,,,,,,,,,,,661.4210000,,,2017-05-08
Kepler-1424 b,1,1,Transit,2016,29.60917440,0.00030020,-0.00030020,0,,,,,1.160,0.160,-0.120,0,0.103,0.014,-0.011,0,,,,,,,,,,,,,,,,,,,,,0.01048,0.00036,-0.00052,0,,,,,,,,,,,,,661.4210000,,,2016-05-06
Kepler-1424 b,1,1,Transit,2016,29.60990550,0.00051690,-0.00051690,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,661.4210000,,,2018-09-25
Kepler-1424 b,1,1,Transit,2016,29.60936754,0.00001999,-0.00001999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.4210000,,,2016-07-26
Kepler-1424 b,1,1,Transit,2016,29.60917440,0.00030020,-0.00030020,0,0.178100,,,0,0.900,0.400,-0.060,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01048,0.00036,-0.00052,0,,,,,,,,,,,,,661.4210000,,,2014-11-21
Kepler-1424 b,1,1,Transit,2016,29.60917440,0.00030020,-0.00030020,0,0.178100,,,0,0.900,0.400,-0.060,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01048,0.00036,-0.00052,0,,,,,,,,,,,,,661.4210000,,,2015-08-25
Kepler-1424 b,1,1,Transit,2016,29.60917440,0.00030020,-0.00030020,0,0.178100,,,0,0.900,0.400,-0.060,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01048,0.00036,-0.00052,0,,,,,,,,,,,,,661.4210000,,,2014-11-18
Kepler-1425 b,1,1,Transit,2016,14.45403290,0.00017840,-0.00017840,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,863.8730000,11.3220000,-11.3220000,2018-09-25
Kepler-1425 b,1,1,Transit,2016,14.45413020,0.00016210,-0.00016210,0,0.103800,,,0,0.790,0.460,-0.090,0,,,,,,,,,,,,,,,,,0.000000,,,0,85.370,,,0,0.00920,0.00108,-0.00093,0,,,,,,,,,,,,,863.8730000,11.3220000,-11.3220000,2014-11-21
Kepler-1425 b,1,1,Transit,2016,,,,,,,,,1.555,0.076,-0.123,0,0.139,0.007,-0.011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.8730000,11.3220000,-11.3220000,2018-09-04
Kepler-1425 b,1,1,Transit,2016,14.45414000,0.00023000,-0.00023000,0,0.112000,,,0,0.880,0.420,-0.420,0,,,,,,,,,,,,,,,,,0.000000,,,0,85.370,,,0,0.00860,0.00290,-0.00290,0,,,,,,,,,,,,,863.8730000,11.3220000,-11.3220000,2013-10-28
Kepler-1425 b,1,1,Transit,2016,14.45421833,0.00015519,-0.00015519,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.8730000,11.3220000,-11.3220000,2019-04-16
Kepler-1425 b,1,1,Transit,2016,14.45403290,0.00017840,-0.00017840,0,0.103800,,,0,0.720,0.130,-0.090,0,,,,,,,,,,,,,,,,,0.000000,,,0,87.740,,,0,0.00838,0.00017,-0.00056,0,,,,,,,,,,,,,863.8730000,11.3220000,-11.3220000,2017-05-08
Kepler-1425 b,1,1,Transit,2016,14.45413020,0.00016210,-0.00016210,0,0.103800,,,0,0.790,0.460,-0.090,0,,,,,,,,,,,,,,,,,0.000000,,,0,85.370,,,0,0.00920,0.00108,-0.00093,0,,,,,,,,,,,,,863.8730000,11.3220000,-11.3220000,2014-11-18
Kepler-1425 b,1,1,Transit,2016,14.45413020,0.00016210,-0.00016210,0,,,,,0.940,0.190,-0.130,0,0.084,0.017,-0.012,0,,,,,,,,,,,,,,,,,,,,,0.00920,0.00108,-0.00093,0,,,,,,,,,,,,,863.8730000,11.3220000,-11.3220000,2016-05-06
Kepler-1425 b,1,1,Transit,2016,14.45413020,0.00016210,-0.00016210,0,0.103800,,,0,0.790,0.460,-0.090,0,,,,,,,,,,,,,,,,,0.000000,,,0,85.370,,,0,0.00920,0.00108,-0.00093,0,,,,,,,,,,,,,863.8730000,11.3220000,-11.3220000,2015-08-25
Kepler-1426 b,1,1,Transit,2016,14.25632720,0.00017430,-0.00017430,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,1697.8100000,,,2018-09-25
Kepler-1426 b,1,1,Transit,2016,14.25619240,0.00015831,-0.00015831,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1697.8100000,,,2019-04-16
Kepler-1426 b,1,1,Transit,2016,14.25632270,0.00019400,-0.00019400,0,0.118700,,,0,1.520,0.700,-0.140,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01363,0.00052,-0.00091,0,,,,,,,,,,,,,1697.8100000,,,2014-11-21
Kepler-1426 b,1,1,Transit,2016,14.25632270,0.00019400,-0.00019400,0,0.118700,,,0,1.520,0.700,-0.140,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01363,0.00052,-0.00091,0,,,,,,,,,,,,,1697.8100000,,,2015-08-25
Kepler-1426 b,1,1,Transit,2016,14.25632270,0.00019400,-0.00019400,0,,,,,1.560,0.330,-0.170,0,0.139,0.029,-0.015,0,,,,,,,,,,,,,,,,,,,,,0.01363,0.00052,-0.00091,0,,,,,,,,,,,,,1697.8100000,,,2016-05-06
Kepler-1426 b,1,1,Transit,2016,14.25632270,0.00019400,-0.00019400,0,0.118700,,,0,1.520,0.700,-0.140,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01363,0.00052,-0.00091,0,,,,,,,,,,,,,1697.8100000,,,2014-11-18
Kepler-1426 b,1,1,Transit,2016,14.25632720,0.00017430,-0.00017430,0,0.118700,,,0,1.730,0.580,-0.190,0,,,,,,,,,,,,,,,,,0.000000,,,0,85.330,,,0,0.01546,0.00206,-0.00250,0,,,,,,,,,,,,,1697.8100000,,,2017-05-08
Kepler-1426 b,1,1,Transit,2016,14.25624000,0.00019000,-0.00019000,0,0.118000,,,0,1.830,0.960,-0.960,0,,,,,,,,,,,,,,,,,0.000000,,,0,83.650,,,0,0.01710,0.00410,-0.00410,0,,,,,,,,,,,,,1697.8100000,,,2013-10-28
Kepler-1427 b,1,1,Transit,2016,0.96897070,0.00000388,-0.00000388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-16
Kepler-1427 b,1,1,Transit,2016,0.96897238,0.00000677,-0.00000677,0,,,,,1.100,0.240,-0.120,0,0.098,0.021,-0.011,0,,,,,,,,,,,,,,,,,,,,,0.00990,0.00085,-0.00039,0,,,,,,,,,,,,,,,,2016-05-06
Kepler-1427 b,1,1,Transit,2016,0.96897238,0.00000677,-0.00000677,0,0.019600,,,0,1.090,0.500,-0.100,0,,,,,,,,,,,,,,,,,0.000000,,,0,85.370,,,0,0.00990,0.00085,-0.00039,0,,,,,,,,,,,,,,,,2014-11-18
Kepler-1427 b,1,1,Transit,2016,0.96897238,0.00000677,-0.00000677,0,0.019600,,,0,1.090,0.500,-0.100,0,,,,,,,,,,,,,,,,,0.000000,,,0,85.370,,,0,0.00990,0.00085,-0.00039,0,,,,,,,,,,,,,,,,2015-08-25
Kepler-1427 b,1,1,Transit,2016,0.96897238,0.00000677,-0.00000677,0,0.019600,,,0,1.090,0.500,-0.100,0,,,,,,,,,,,,,,,,,0.000000,,,0,85.370,,,0,0.00990,0.00085,-0.00039,0,,,,,,,,,,,,,,,,2014-11-21
Kepler-1427 b,1,1,Transit,2016,0.96898078,0.00000641,-0.00000641,0,0.019700,,,0,1.080,0.350,-0.110,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.250,,,0,0.00992,0.00059,-0.00056,0,,,,,,,,,,,,,,,,2017-05-08
Kepler-1427 b,1,1,Transit,2016,0.96896780,0.00000620,-0.00000620,0,0.020000,,,0,1.250,0.590,-0.590,0,,,,,,,,,,,,,,,,,0.000000,,,0,77.350,,,0,0.01150,0.00420,-0.00420,0,,,,,,,,,,,,,,,,2013-10-28
Kepler-1427 b,1,1,Transit,2016,0.96898078,0.00000641,-0.00000641,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,2018-09-25
Kepler-1428 b,1,1,Transit,2016,10.67612600,0.00008500,-0.00008500,0,0.095000,,,0,1.260,,,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01100,0.00400,-0.00400,0,,,,,,,,,,,,,1530.3200000,38.1800000,-38.1800000,2013-10-28
Kepler-1428 b,1,1,Transit,2016,10.67615920,0.00010710,-0.00010710,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,1530.3200000,38.1800000,-38.1800000,2018-09-25
Kepler-1428 b,1,1,Transit,2016,10.67607169,0.00006093,-0.00006093,0,0.099500,,,0,1.950,0.980,-0.580,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01101,0.00049,-0.00029,0,,,,,,,,,,,,,1530.3200000,38.1800000,-38.1800000,2014-11-18
Kepler-1428 b,1,1,Transit,2016,10.67618500,0.00001087,-0.00001087,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.3200000,38.1800000,-38.1800000,2016-07-26
Kepler-1428 b,1,1,Transit,2016,10.67633255,0.00007224,-0.00007224,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.3200000,38.1800000,-38.1800000,2019-04-16
Kepler-1428 b,1,1,Transit,2016,,,,,,,,,3.198,0.194,-0.266,0,0.285,0.017,-0.024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.3200000,38.1800000,-38.1800000,2018-09-04
Kepler-1428 b,1,1,Transit,2016,10.67607169,0.00006093,-0.00006093,0,,,,,1.640,0.140,-0.100,0,0.146,0.012,-0.009,0,,,,,,,,,,,,,,,,,,,,,0.01101,0.00049,-0.00029,0,,,,,,,,,,,,,1530.3200000,38.1800000,-38.1800000,2016-05-06
Kepler-1428 b,1,1,Transit,2016,10.67615920,0.00010710,-0.00010710,0,0.105900,,,0,1.790,0.330,-0.140,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.600,,,0,0.01145,0.00040,-0.00078,0,,,,,,,,,,,,,1530.3200000,38.1800000,-38.1800000,2017-05-08
Kepler-1428 b,1,1,Transit,2016,10.67607169,0.00006093,-0.00006093,0,0.099500,,,0,1.950,0.980,-0.580,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01101,0.00049,-0.00029,0,,,,,,,,,,,,,1530.3200000,38.1800000,-38.1800000,2015-08-25
Kepler-1428 b,1,1,Transit,2016,10.67607169,0.00006093,-0.00006093,0,0.099500,,,0,1.950,0.980,-0.580,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01101,0.00049,-0.00029,0,,,,,,,,,,,,,1530.3200000,38.1800000,-38.1800000,2014-11-21
Kepler-1429 b,1,1,Transit,2016,4.48490400,0.00004700,-0.00004700,0,0.055000,,,0,1.490,0.870,-0.870,0,,,,,,,,,,,,,,,,,0.000000,,,0,79.070,,,0,0.01320,0.00550,-0.00550,0,,,,,,,,,,,,,1214.0900000,30.0200000,-28.6200000,2013-10-28
Kepler-1429 b,1,1,Transit,2016,,,,,,,,,1.307,0.119,-0.129,0,0.117,0.011,-0.012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.0900000,30.0200000,-28.6200000,2018-09-04
Kepler-1429 b,1,1,Transit,2016,4.48487493,0.00004558,-0.00004558,0,0.054900,,,0,1.190,0.620,-0.110,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01054,0.00068,-0.00063,0,,,,,,,,,,,,,1214.0900000,30.0200000,-28.6200000,2014-11-18
Kepler-1429 b,1,1,Transit,2016,4.48487493,0.00004558,-0.00004558,0,,,,,1.290,0.350,-0.140,0,0.115,0.031,-0.012,0,,,,,,,,,,,,,,,,,,,,,0.01054,0.00068,-0.00063,0,,,,,,,,,,,,,1214.0900000,30.0200000,-28.6200000,2016-05-06
Kepler-1429 b,1,1,Transit,2016,4.48494315,0.00003379,-0.00003379,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,1214.0900000,30.0200000,-28.6200000,2018-09-25
Kepler-1429 b,1,1,Transit,2016,4.48487493,0.00004558,-0.00004558,0,0.054900,,,0,1.190,0.620,-0.110,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01054,0.00068,-0.00063,0,,,,,,,,,,,,,1214.0900000,30.0200000,-28.6200000,2014-11-21
Kepler-1429 b,1,1,Transit,2016,4.48487493,0.00004558,-0.00004558,0,0.054900,,,0,1.190,0.620,-0.110,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01054,0.00068,-0.00063,0,,,,,,,,,,,,,1214.0900000,30.0200000,-28.6200000,2015-08-25
Kepler-1429 b,1,1,Transit,2016,4.48490091,0.00003706,-0.00003706,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.0900000,30.0200000,-28.6200000,2019-04-16
Kepler-1429 b,1,1,Transit,2016,4.48494315,0.00003379,-0.00003379,0,0.055000,,,0,1.230,0.410,-0.130,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.570,,,0,0.01075,0.00048,-0.00072,0,,,,,,,,,,,,,1214.0900000,30.0200000,-28.6200000,2017-05-08
Kepler-1430 b,1,1,Transit,2016,2.46050993,0.00001273,-0.00001273,0,0.030400,,,0,1.030,0.120,-0.090,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01485,0.00098,-0.00054,0,,,,,,,,,,,,,875.5230000,,,2014-11-21
Kepler-1430 b,1,1,Transit,2016,2.46050993,0.00001273,-0.00001273,0,,,,,1.180,0.090,-0.080,0,0.105,0.008,-0.007,0,,,,,,,,,,,,,,,,,,,,,0.01485,0.00098,-0.00054,0,,,,,,,,,,,,,875.5230000,,,2016-05-06
Kepler-1430 b,1,1,Transit,2016,2.46050993,0.00001273,-0.00001273,0,0.030400,,,0,1.030,0.120,-0.090,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01485,0.00098,-0.00054,0,,,,,,,,,,,,,875.5230000,,,2015-08-25
Kepler-1430 b,1,1,Transit,2016,2.46050993,0.00001273,-0.00001273,0,0.030400,,,0,1.030,0.120,-0.090,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01485,0.00098,-0.00054,0,,,,,,,,,,,,,875.5230000,,,2014-11-18
Kepler-1430 b,1,1,Transit,2016,2.46053400,0.00001300,-0.00001300,0,0.034000,,,0,1.490,0.870,-0.870,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.01500,0.00730,-0.00730,0,,,,,,,,,,,,,875.5230000,,,2013-10-28
Kepler-1430 b,1,1,Transit,2016,2.46050095,0.00001172,-0.00001172,0,0.030400,,,0,1.030,0.090,-0.090,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.710,,,0,0.01491,0.00100,-0.00054,0,,,,,,,,,,,,,875.5230000,,,2017-05-08
Kepler-1430 b,1,1,Transit,2016,2.46052472,0.00001397,-0.00001397,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.5230000,,,2019-04-16
Kepler-1430 b,1,1,Transit,2016,2.46050095,0.00001172,-0.00001172,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,875.5230000,,,2018-09-25
Kepler-1431 b,1,1,Transit,2016,5.86601526,0.00004724,-0.00004724,0,0.064800,,,0,1.460,0.680,-0.150,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.240,,,0,0.01288,0.00045,-0.00069,0,,,,,,,,,,,,,1623.2400000,61.4250000,-61.4250000,2014-11-18
Kepler-1431 b,1,1,Transit,2016,,,,,,,,,1.803,0.163,-0.193,0,0.161,0.015,-0.017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.2400000,61.4250000,-61.4250000,2018-09-04
