pl_name,sy_snum,sy_pnum,discoverymethod,disc_year,pl_bmasse,pl_bmassj,pl_dens,pl_orbeccen,sy_dist
Kepler-1642 c,1,2,Transit,2016,7.56000,0.02380,2.210000,0.000000,413.8730000
Kepler-1643 b,1,1,Transit,2016,5.90000,0.01860,2.660000,0.000000,341.7740000
Kepler-1644 b,1,1,Transit,2016,4.19000,0.01320,3.470000,0.000000,629.2700000
Kepler-1645 b,1,1,Transit,2016,3.82000,0.01200,3.720000,0.000000,1202.4700000
Kepler-1646 b,1,1,Transit,2016,2.04000,0.00642,6.020000,0.000000,127.5910000
Kepler-1649 b,1,2,Transit,2017,1.03000,0.00325,5.380000,0.000000,92.1913000
Kepler-1649 c,1,2,Transit,2020,1.20000,0.00377,5.540000,0.000000,92.1913000
Kepler-165 b,1,2,Transit,2014,5.99000,0.01890,2.640000,0.000000,560.8850000
Kepler-165 c,1,2,Transit,2014,5.60000,0.01760,2.770000,0.000000,560.8850000
Kepler-1650 b,1,1,Transit,2017,0.84000,0.00264,5.220000,0.010000,134.3970000
Kepler-1652 b,1,1,Transit,2017,3.19000,0.01000,4.280000,0.000000,252.0000000
Kepler-1653 b,1,1,Transit,2017,5.35000,0.01680,2.880000,0.000000,755.0000000
Kepler-1654 b,1,1,Transit,2018,158.91500,0.50000,1.200000,0.260000,568.1170000
Kepler-1655 b,1,1,Transit,2018,5.00000,0.01573,2.500000,0.000000,213.2600000
Kepler-1656 b,1,1,Transit,2018,48.60000,0.15291,2.130000,0.836000,185.8750000
Kepler-1658 b,1,1,Transit,2019,1868.84040,5.88000,6.360000,0.062800,788.2380000
Kepler-166 b,1,3,Transit,2014,5.77000,0.01820,2.710000,0.000000,603.5300000
Kepler-166 c,1,3,Transit,2014,6.26000,0.01970,2.550000,0.000000,603.5300000
Kepler-166 d,1,3,Transit,2016,3.64000,0.01150,3.860000,0.000000,603.5300000
Kepler-1663 b,1,1,Transit,2020,10.90000,0.03440,1.660000,0.000000,337.9260000
Kepler-1664 b,1,1,Transit,2020,9.45000,0.02970,1.860000,0.000000,626.6910000
Kepler-1665 b,1,1,Transit,2020,8.44000,0.02660,2.030000,0.000000,335.5150000
Kepler-1666 b,1,2,Transit,2020,8.66000,0.02730,1.990000,0.000000,1379.3700000
Kepler-1666 c,1,2,Transit,2020,10.50000,0.03320,1.700000,0.000000,1379.3700000
Kepler-1667 b,1,1,Transit,2020,9.19000,0.02890,1.900000,0.000000,626.8190000
Kepler-1668 b,1,1,Transit,2020,17.40000,0.05480,1.160000,0.000000,1335.6400000
Kepler-1669 b,1,1,Transit,2020,8.15000,0.02560,2.080000,0.000000,543.4440000
Kepler-1670 b,1,1,Transit,2020,11.20000,0.03530,1.630000,0.000000,2065.9800000
Kepler-1671 b,1,1,Transit,2020,2.32000,0.00729,5.470000,0.000000,357.0590000
Kepler-1672 b,1,1,Transit,2020,9.11000,0.02870,1.910000,0.000000,391.1810000
Kepler-1673 b,1,1,Transit,2020,8.93000,0.02810,1.940000,0.000000,727.1870000
Kepler-1674 b,1,1,Transit,2020,10.40000,0.03260,1.730000,0.000000,1012.4800000
Kepler-1675 b,1,1,Transit,2020,9.93000,0.03130,1.790000,0.000000,651.1170000
Kepler-1676 b,1,1,Transit,2020,11.30000,0.03570,1.610000,0.000000,
Kepler-1677 b,1,1,Transit,2020,7.76000,0.02440,2.160000,0.000000,735.3690000
Kepler-1678 b,1,1,Transit,2020,10.90000,0.03440,1.660000,0.000000,847.3390000
Kepler-1679 b,1,1,Transit,2020,4.93000,0.01550,3.060000,0.000000,909.2800000
Kepler-168 b,1,2,Transit,2014,2.73000,0.00859,4.820000,0.000000,1343.6000000
Kepler-168 c,1,2,Transit,2014,7.70000,0.02420,2.170000,0.000000,1343.6000000
Kepler-1680 b,1,1,Transit,2020,2.42000,0.00761,5.290000,0.000000,310.3150000
Kepler-1681 b,1,1,Transit,2020,7.05000,0.02220,2.330000,0.000000,758.3000000
Kepler-1682 b,1,1,Transit,2020,8.70000,0.02740,1.980000,0.000000,1159.8500000
Kepler-1683 b,1,1,Transit,2020,4.17000,0.01310,3.480000,0.000000,733.1430000
Kepler-1684 b,1,1,Transit,2020,8.60000,0.02710,2.000000,0.000000,621.9960000
Kepler-1685 b,1,1,Transit,2020,7.16000,0.02250,2.300000,0.000000,1141.8900000
Kepler-1686 b,1,1,Transit,2020,2.62000,0.00825,4.970000,0.000000,729.8230000
Kepler-1687 b,1,1,Transit,2020,3.38000,0.01060,4.090000,0.000000,417.0140000
Kepler-1688 b,1,1,Transit,2020,2.13000,0.00670,5.830000,0.000000,567.4468709
Kepler-1689 b,1,1,Transit,2020,0.79900,0.00251,5.170000,0.000000,294.1220000
Kepler-169 b,1,5,Transit,2014,1.51000,0.00474,5.750000,0.000000,406.5290000
Kepler-169 c,1,5,Transit,2014,1.92000,0.00606,5.960000,0.000000,406.5290000
Kepler-169 d,1,5,Transit,2014,2.10000,0.00660,5.910000,0.000000,406.5290000
Kepler-169 e,1,5,Transit,2014,5.48000,0.01720,2.830000,0.000000,406.5290000
Kepler-169 f,1,5,Transit,2014,7.18000,0.02260,2.300000,0.000000,406.5290000
Kepler-1690 b,1,1,Transit,2020,8.30000,0.02610,2.050000,0.000000,703.7890000
Kepler-1691 b,1,1,Transit,2020,4.02000,0.01270,3.580000,0.000000,1267.6700000
Kepler-1692 b,1,1,Transit,2020,1.42000,0.00447,5.680000,0.000000,591.0190000
Kepler-1693 b,1,1,Transit,2020,2.21000,0.00695,5.670000,0.000000,760.0650000
Kepler-1694 b,1,1,Transit,2020,1.76000,0.00553,5.890000,0.000000,513.3290000
Kepler-1695 b,1,1,Transit,2020,1.46000,0.00458,5.720000,0.000000,791.1750000
Kepler-1696 b,1,1,Transit,2020,8.29000,0.02610,2.050000,0.000000,1506.3600000
Kepler-1697 b,1,1,Transit,2020,2.12000,0.00668,5.830000,0.000000,247.7710000
Kepler-1698 b,1,1,Transit,2020,1.25000,0.00394,5.560000,0.000000,222.3450000
Kepler-1699 b,1,1,Transit,2020,3.08000,0.00968,4.400000,0.000000,818.7590000
Kepler-17 b,1,1,Transit,2011,778.65000,2.45000,1.350000,0.011000,720.7530000
Kepler-170 b,1,2,Transit,2014,82.60000,0.26000,13.900000,0.000000,738.6570000
Kepler-170 c,1,2,Transit,2014,8.55000,0.02690,2.010000,0.000000,738.6570000
Kepler-1700 b,1,1,Transit,2020,8.76000,0.02760,1.970000,0.000000,717.5970000
Kepler-1701 b,1,1,Transit,2020,5.57000,0.01750,2.790000,0.000000,584.1420000
Kepler-1702 b,1,1,Transit,2020,3.20000,0.01010,4.280000,0.000000,857.1400000
Kepler-171 b,1,3,Transit,2014,6.08000,0.01910,2.610000,0.000000,863.8550000
Kepler-171 c,1,3,Transit,2014,7.08000,0.02230,2.320000,0.000000,863.8550000
Kepler-171 d,1,3,Transit,2014,4.23000,0.01330,3.440000,0.000000,863.8550000
Kepler-172 b,1,4,Transit,2014,6.12000,0.01930,2.590000,0.000000,828.5920000
Kepler-172 c,1,4,Transit,2014,8.55000,0.02690,2.010000,0.000000,828.5920000
Kepler-172 d,1,4,Transit,2014,5.69000,0.01790,2.740000,0.000000,828.5920000
Kepler-172 e,1,4,Transit,2014,8.05000,0.02530,2.100000,0.000000,828.5920000
Kepler-173 b,1,2,Transit,2014,2.21000,0.00696,5.660000,0.000000,833.1650000
Kepler-173 c,1,2,Transit,2014,6.48000,0.02040,2.480000,0.000000,833.1650000
Kepler-174 b,1,3,Transit,2014,4.50000,0.01420,3.280000,0.000000,384.7570000
Kepler-174 c,1,3,Transit,2014,2.83000,0.00889,4.700000,0.000000,384.7570000
Kepler-174 d,1,3,Transit,2014,5.43000,0.01710,2.840000,0.000000,384.7570000
Kepler-175 b,1,2,Transit,2014,7.08000,0.02230,2.320000,0.000000,1312.3400000
Kepler-175 c,1,2,Transit,2014,9.80000,0.03080,1.810000,0.000000,1312.3400000
Kepler-176 b,1,4,Transit,2014,2.63000,0.00829,4.940000,0.000000,527.3210000
Kepler-176 c,1,4,Transit,2014,23.00000,0.07200,7.190000,0.000000,527.3210000
Kepler-176 d,1,4,Transit,2014,15.20000,0.04800,5.280000,0.000000,527.3210000
Kepler-176 e,1,4,Transit,2016,2.70000,0.00849,4.870000,0.000000,527.3210000
Kepler-177 b,1,2,Transit,2013,5.84000,0.01837,0.750000,0.000000,1435.4400000
Kepler-177 c,1,2,Transit,2013,14.70000,0.04625,0.121000,0.000000,1435.4400000
Kepler-178 b,1,3,Transit,2014,8.75000,0.02750,1.970000,0.000000,716.0250000
Kepler-178 c,1,3,Transit,2014,8.65000,0.02720,1.990000,0.000000,716.0250000
Kepler-178 d,1,3,Transit,2014,14.80000,0.04650,1.320000,0.000000,716.0250000
Kepler-179 b,1,2,Transit,2014,3.33000,0.01050,4.150000,0.000000,605.6800000
Kepler-179 c,1,2,Transit,2014,4.66000,0.01470,3.200000,0.000000,605.6800000
Kepler-18 b,1,3,Transit,2011,6.90000,0.02200,4.900000,0.000000,433.0470000
Kepler-18 c,1,3,Transit,2011,17.30000,0.05400,0.590000,0.000000,433.0470000
Kepler-18 d,1,3,Transit,2011,16.40000,0.05200,0.270000,0.000000,433.0470000
Kepler-180 b,1,2,Transit,2014,2.86000,0.00899,4.660000,0.000000,695.6500000
Kepler-180 c,1,2,Transit,2014,9.32000,0.02930,1.880000,0.000000,695.6500000
Kepler-181 b,1,2,Transit,2014,2.15000,0.00678,5.770000,0.000000,609.2830000
Kepler-181 c,1,2,Transit,2014,4.62000,0.01450,3.220000,0.000000,609.2830000
Kepler-182 b,1,2,Transit,2014,7.18000,0.02260,2.300000,0.000000,1549.0900000
Kepler-182 c,1,2,Transit,2014,11.60000,0.03660,1.580000,0.000000,1549.0900000
Kepler-183 b,1,2,Transit,2014,4.90000,0.01540,3.080000,0.000000,1050.6400000
Kepler-183 c,1,2,Transit,2014,35.70000,0.11200,16.800000,0.000000,1050.6400000
Kepler-184 b,1,3,Transit,2014,6.17000,0.01940,2.580000,0.000000,610.3260000
Kepler-184 c,1,3,Transit,2014,8.80000,0.02800,6.320000,0.000000,610.3260000
Kepler-184 d,1,3,Transit,2014,6.76000,0.02130,2.410000,0.000000,610.3260000
Kepler-185 b,1,2,Transit,2014,1.71000,0.00537,5.870000,0.000000,466.7350000
Kepler-185 c,1,2,Transit,2014,4.74000,0.01490,3.160000,0.000000,466.7350000
Kepler-186 b,1,5,Transit,2014,1.24000,0.00390,5.560000,0.000000,177.5940000
Kepler-186 c,1,5,Transit,2014,2.10000,0.00660,5.910000,0.000000,177.5940000
Kepler-186 d,1,5,Transit,2014,2.54000,0.00800,5.090000,0.000000,177.5940000
Kepler-186 e,1,5,Transit,2014,2.15000,0.00678,5.770000,0.000000,177.5940000
Kepler-186 f,1,5,Transit,2014,1.71000,0.00537,5.870000,0.040000,177.5940000
Kepler-187 b,1,2,Transit,2014,2.57000,0.00809,5.040000,0.000000,1143.0000000
Kepler-187 c,1,2,Transit,2014,7.61000,0.02390,2.200000,0.000000,1143.0000000
Kepler-188 b,1,2,Transit,2014,3.46000,0.01090,4.010000,0.000000,968.5440000
Kepler-188 c,1,2,Transit,2014,10.30000,0.03240,1.740000,0.000000,968.5440000
Kepler-189 b,1,2,Transit,2014,1.92000,0.00606,5.960000,0.000000,591.5340000
Kepler-189 c,1,2,Transit,2014,22.70000,0.07100,9.250000,0.000000,591.5340000
Kepler-19 b,1,3,Transit,2011,8.40000,0.02643,10.400000,0.120000,218.5620000
Kepler-19 c,1,3,Transit Timing Variations,2011,13.10000,0.04122,1.440000,0.210000,218.5620000
Kepler-19 d,1,3,Radial Velocity,2017,22.50000,0.07079,0.954000,0.050000,218.5620000
Kepler-190 b,1,2,Transit,2014,3.05000,0.00961,4.410000,0.000000,433.3870000
Kepler-190 c,1,2,Transit,2014,2.73000,0.00859,4.820000,0.000000,433.3870000
Kepler-191 b,1,3,Transit,2014,2.36000,0.00742,5.390000,0.000000,594.4640000
Kepler-191 c,1,3,Transit,2014,4.12000,0.01300,3.520000,0.000000,594.4640000
Kepler-191 d,1,3,Transit,2016,5.82000,0.01830,2.700000,0.000000,594.4640000
Kepler-192 b,1,3,Transit,2014,7.95000,0.02500,2.120000,0.000000,651.6740000
Kepler-192 c,1,3,Transit,2014,8.20000,0.02580,2.070000,0.000000,651.6740000
Kepler-192 d,1,3,Transit,2016,1.04000,0.00328,5.390000,0.000000,651.6740000
Kepler-193 b,1,2,Transit,2014,6.30000,0.01980,2.540000,0.000000,1009.1000000
Kepler-193 c,1,2,Transit,2014,8.00000,0.02520,2.110000,0.000000,1009.1000000
Kepler-194 b,1,3,Transit,2014,2.89000,0.00909,4.610000,0.000000,1097.9700000
Kepler-194 c,1,3,Transit,2014,7.22000,0.02270,2.280000,0.000000,1097.9700000
Kepler-194 d,1,3,Transit,2014,6.35000,0.02000,2.520000,0.000000,1097.9700000
Kepler-195 b,1,2,Transit,2014,4.78000,0.01500,3.140000,0.000000,652.0510000
Kepler-195 c,1,2,Transit,2014,3.02000,0.00951,4.460000,0.000000,652.0510000
Kepler-196 b,1,2,Transit,2014,4.27000,0.01340,3.420000,0.000000,451.3120000
Kepler-196 c,1,2,Transit,2014,5.65000,0.01780,2.760000,0.000000,451.3120000
Kepler-198 b,1,3,Transit,2014,8.35000,0.02630,2.050000,0.000000,495.3580000
Kepler-198 c,1,3,Transit,2014,6.66000,0.02100,2.430000,0.000000,495.3580000
Kepler-198 d,1,3,Transit,2016,2.96000,0.00930,4.540000,0.000000,495.3580000
Kepler-199 b,1,2,Transit,2014,9.85000,0.03100,1.800000,0.000000,521.0540000
Kepler-199 c,1,2,Transit,2014,10.60000,0.03340,1.700000,0.000000,521.0540000
Kepler-200 b,1,2,Transit,2014,5.18000,0.01630,2.950000,0.000000,665.9120000
Kepler-200 c,1,2,Transit,2014,3.15000,0.00993,4.310000,0.000000,665.9120000
Kepler-201 b,1,2,Transit,2014,6.62000,0.02080,2.440000,0.000000,636.4450000
Kepler-201 c,1,2,Transit,2014,8.50000,0.02670,2.020000,0.000000,636.4450000
Kepler-202 b,1,2,Transit,2014,3.29000,0.01040,4.170000,0.000000,285.1110000
Kepler-202 c,1,2,Transit,2014,4.08000,0.01280,3.540000,0.000000,285.1110000
Kepler-203 b,1,3,Transit,2014,7.13000,0.02240,2.310000,0.000000,703.3020000
Kepler-203 c,1,3,Transit,2014,749.90000,2.36000,273.000000,0.000000,703.3020000
Kepler-203 d,1,3,Transit,2014,33.90000,0.10700,62.400000,0.000000,703.3020000
Kepler-204 b,1,2,Transit,2014,6.94000,0.02180,2.350000,0.000000,686.7230000
Kepler-204 c,1,2,Transit,2014,3.86000,0.01210,3.700000,0.000000,686.7230000
Kepler-205 b,1,2,Transit,2014,2.89000,0.00909,4.610000,0.000000,159.7200000
Kepler-205 c,1,2,Transit,2014,3.33000,0.01050,4.150000,0.000000,159.7200000
Kepler-206 b,1,3,Transit,2014,1.87000,0.00588,5.950000,0.000000,594.4470000
Kepler-206 c,1,3,Transit,2014,3.78000,0.01190,3.750000,0.000000,594.4470000
Kepler-206 d,1,3,Transit,2014,1.81000,0.00570,5.900000,0.000000,594.4470000
Kepler-207 b,1,3,Transit,2014,3.09000,0.00972,4.390000,0.000000,875.5190000
Kepler-207 c,1,3,Transit,2014,2.86000,0.00899,4.660000,0.000000,875.5190000
Kepler-207 d,1,3,Transit,2014,11.00000,0.03450,1.670000,0.000000,875.5190000
Kepler-208 b,1,4,Transit,2014,3.29000,0.01040,4.170000,0.000000,775.3280000
Kepler-208 c,1,4,Transit,2014,2.51000,0.00790,5.140000,0.000000,775.3280000
Kepler-208 d,1,4,Transit,2014,1.87000,0.00588,5.950000,0.000000,775.3280000
Kepler-208 e,1,4,Transit,2014,2.79000,0.00879,4.730000,0.000000,775.3280000
Kepler-209 b,1,2,Transit,2014,5.73000,0.01800,2.730000,0.000000,576.9460000
Kepler-209 c,1,2,Transit,2014,9.80000,0.03080,1.810000,0.000000,576.9460000
Kepler-210 b,1,2,Transit,2014,8.96000,0.02820,1.940000,0.000000,232.7500000
Kepler-210 c,1,2,Transit,2014,12.80000,0.04010,1.480000,0.000000,232.7500000
Kepler-211 b,1,2,Transit,2014,2.13000,0.00669,5.850000,0.000000,309.3530000
Kepler-211 c,1,2,Transit,2014,18.30000,0.05800,46.800000,0.000000,309.3530000
Kepler-212 b,1,2,Transit,2014,1.32000,0.00416,5.600000,0.000000,687.1940000
Kepler-212 c,1,2,Transit,2014,7.95000,0.02500,2.120000,0.000000,687.1940000
Kepler-213 b,1,2,Transit,2014,3.26000,0.01020,4.210000,0.000000,634.9390000
Kepler-213 c,1,2,Transit,2014,6.08000,0.01910,2.610000,0.000000,634.9390000
Kepler-214 b,1,2,Transit,2014,7.32000,0.02300,2.260000,0.000000,1208.4400000
Kepler-214 c,1,2,Transit,2014,5.18000,0.01630,2.950000,0.000000,1208.4400000
Kepler-215 b,1,4,Transit,2014,3.26000,0.01020,4.210000,0.000000,485.9970000
Kepler-215 c,1,4,Transit,2014,3.78000,0.01190,3.750000,0.000000,485.9970000
Kepler-215 d,1,4,Transit,2014,23.60000,0.07400,9.500000,0.000000,485.9970000
Kepler-215 e,1,4,Transit,2014,3.71000,0.01170,3.800000,0.000000,485.9970000
Kepler-216 b,1,2,Transit,2014,6.12000,0.01930,2.590000,0.000000,1187.4700000
Kepler-216 c,1,2,Transit,2014,9.48000,0.02980,1.850000,0.000000,1187.4700000
Kepler-217 b,1,3,Transit,2014,5.60000,0.01760,2.770000,0.000000,1104.6400000
Kepler-217 c,1,3,Transit,2014,4.08000,0.01280,3.540000,0.000000,1104.6400000
Kepler-217 d,1,3,Transit,2016,2.30000,0.00724,5.500000,0.000000,1104.6400000
Kepler-218 b,1,3,Transit,2014,2.79000,0.00879,4.730000,0.000000,656.3800000
Kepler-218 c,1,3,Transit,2014,10.00000,0.03150,1.770000,0.000000,656.3800000
Kepler-218 d,1,3,Transit,2016,7.56000,0.02380,2.210000,0.000000,656.3800000
Kepler-219 b,1,3,Transit,2014,9.01000,0.02830,1.930000,0.000000,787.0700000
Kepler-219 c,1,3,Transit,2014,12.50000,0.03940,1.500000,0.000000,787.0700000
Kepler-219 d,1,3,Transit,2014,19.10000,0.06000,4.730000,0.000000,787.0700000
Kepler-22 b,1,1,Transit,2011,36.00000,0.11300,14.700000,0.000000,194.6420000
Kepler-220 b,1,4,Transit,2014,0.45700,0.00144,4.730000,0.000000,171.1090000
Kepler-220 c,1,4,Transit,2014,3.09000,0.00972,4.390000,0.000000,171.1090000
Kepler-220 d,1,4,Transit,2014,0.90400,0.00284,5.280000,0.000000,171.1090000
Kepler-220 e,1,4,Transit,2014,2.33000,0.00733,5.440000,0.000000,171.1090000
Kepler-221 b,1,4,Transit,2014,3.57000,0.01120,3.920000,0.000000,385.2310000
Kepler-221 c,1,4,Transit,2014,15.10000,0.04800,3.300000,0.000000,385.2310000
Kepler-221 d,1,4,Transit,2014,7.90000,0.02490,2.130000,0.000000,385.2310000
Kepler-221 e,1,4,Transit,2014,7.41000,0.02330,2.240000,0.000000,385.2310000
Kepler-222 b,1,3,Transit,2014,10.10000,0.03190,1.760000,0.000000,758.8540000
Kepler-222 c,1,3,Transit,2014,19.40000,0.06120,1.070000,0.000000,758.8540000
Kepler-222 d,1,3,Transit,2014,13.20000,0.04150,1.440000,0.000000,758.8540000
Kepler-223 b,1,4,Transit,2014,7.40000,0.02328,1.540000,0.078000,1859.7100000
Kepler-223 c,1,4,Transit,2014,5.10000,0.01605,0.710000,0.150000,1859.7100000
Kepler-223 d,1,4,Transit,2014,8.00000,0.02517,0.310000,0.037000,1859.7100000
Kepler-223 e,1,4,Transit,2014,4.80000,0.01510,0.280000,0.051000,1859.7100000
Kepler-224 b,1,4,Transit,2014,2.51000,0.00790,5.140000,0.000000,782.0880000
Kepler-224 c,1,4,Transit,2014,9.91000,0.03120,1.790000,0.000000,782.0880000
Kepler-224 d,1,4,Transit,2014,5.90000,0.01860,2.660000,0.000000,782.0880000
Kepler-224 e,1,4,Transit,2014,4.54000,0.01430,3.260000,0.000000,782.0880000
Kepler-225 b,1,2,Transit,2014,1.87000,0.00588,5.950000,0.000000,561.1010000
Kepler-225 c,1,2,Transit,2014,4.04000,0.01270,3.560000,0.000000,561.1010000
Kepler-226 b,1,3,Transit,2014,24.00000,0.07600,35.400000,0.000000,980.1380000
Kepler-226 c,1,3,Transit,2014,45.20000,0.14200,21.200000,0.000000,980.1380000
Kepler-226 d,1,3,Transit,2014,1.98000,0.00624,5.990000,0.000000,980.1380000
Kepler-227 b,1,2,Transit,2014,9.85000,0.03100,1.800000,0.000000,1083.0600000
Kepler-227 c,1,2,Transit,2014,9.48000,0.02980,1.850000,0.000000,1083.0600000
Kepler-228 b,1,3,Transit,2014,2.96000,0.00930,4.540000,0.000000,1644.6100000
Kepler-228 c,1,3,Transit,2014,7.75000,0.02440,2.160000,0.000000,1644.6100000
Kepler-228 d,1,3,Transit,2014,15.40000,0.04830,1.280000,0.000000,1644.6100000
Kepler-229 b,1,3,Transit,2014,5.48000,0.01720,2.830000,0.000000,826.2650000
Kepler-229 c,1,3,Transit,2014,21.50000,0.06760,0.992000,0.000000,826.2650000
Kepler-229 d,1,3,Transit,2014,14.20000,0.04450,1.370000,0.000000,826.2650000
Kepler-23 b,1,3,Transit,2011,254.30000,0.80000,,0.060000,835.7560000
Kepler-23 c,1,3,Transit,2011,858.10000,2.70000,,0.020000,835.7560000
Kepler-23 d,1,3,Transit,2014,17.60000,0.05500,9.080000,0.080000,835.7560000
Kepler-230 b,1,2,Transit,2014,16.80000,0.05290,1.190000,0.000000,740.7540000
Kepler-230 c,1,2,Transit,2014,4.82000,0.01520,3.120000,0.000000,740.7540000
Kepler-231 b,1,2,Transit,2014,35.40000,0.11100,37.600000,0.000000,316.6180000
Kepler-231 c,1,2,Transit,2014,24.10000,0.07600,18.400000,0.000000,316.6180000
Kepler-232 b,1,2,Transit,2014,9.69000,0.03050,1.820000,0.000000,1349.1300000
Kepler-232 c,1,2,Transit,2014,14.00000,0.04420,1.370000,0.000000,1349.1300000
Kepler-233 b,1,2,Transit,2014,6.48000,0.02040,2.480000,0.000000,856.4170000
Kepler-233 c,1,2,Transit,2014,7.80000,0.02450,2.150000,0.000000,856.4170000
Kepler-234 b,1,2,Transit,2014,13.20000,0.04160,1.430000,0.000000,1733.1000000
Kepler-234 c,1,2,Transit,2014,12.10000,0.03810,1.540000,0.000000,1733.1000000
Kepler-235 b,1,4,Transit,2014,5.60000,0.01760,2.770000,0.000000,428.0180000
Kepler-235 c,1,4,Transit,2014,2.18000,0.00687,5.710000,0.000000,428.0180000
Kepler-235 d,1,4,Transit,2014,4.86000,0.01530,3.100000,0.000000,428.0180000
Kepler-235 e,1,4,Transit,2014,5.56000,0.01750,2.790000,0.000000,428.0180000
Kepler-236 b,1,2,Transit,2014,3.09000,0.00972,4.390000,0.000000,288.7630000
Kepler-236 c,1,2,Transit,2014,4.66000,0.01470,3.200000,0.000000,288.7630000
Kepler-237 b,1,2,Transit,2014,2.57000,0.00809,5.040000,0.000000,657.8220000
Kepler-237 c,1,2,Transit,2014,4.98000,0.01570,3.040000,0.000000,657.8220000
Kepler-238 b,1,5,Transit,2014,3.64000,0.01150,3.860000,0.000000,1798.7500000
Kepler-238 c,1,5,Transit,2014,6.30000,0.01980,2.540000,0.000000,1798.7500000
Kepler-238 d,1,5,Transit,2014,9.64000,0.03030,1.830000,0.000000,1798.7500000
Kepler-238 e,1,5,Transit,2013,169.70000,0.53400,5.310000,0.000000,1798.7500000
Kepler-238 f,1,5,Transit,2013,13.50000,0.04200,9.270000,0.000000,1798.7500000
Kepler-239 b,1,2,Transit,2014,6.04000,0.01900,2.620000,0.000000,648.1090000
Kepler-239 c,1,2,Transit,2014,6.85000,0.02150,2.380000,0.000000,648.1090000
Kepler-24 b,1,4,Transit,2011,508.50000,1.60000,,0.000000,1156.8100000
Kepler-24 c,1,4,Transit,2011,508.50000,1.60000,,0.000000,1156.8100000
Kepler-24 d,1,4,Transit,2014,3.43000,0.01080,4.050000,0.000000,1156.8100000
Kepler-24 e,1,4,Transit,2014,8.15000,0.02560,2.080000,0.000000,1156.8100000
Kepler-240 b,1,2,Transit,2014,2.45000,0.00771,5.240000,0.000000,746.9270000
Kepler-240 c,1,2,Transit,2014,102.30000,0.32200,52.800000,0.000000,746.9270000
Kepler-241 b,1,2,Transit,2014,6.04000,0.01900,2.620000,0.000000,512.0000000
Kepler-241 c,1,2,Transit,2014,7.13000,0.02240,2.310000,0.000000,512.0000000
Kepler-242 b,1,2,Transit,2014,7.32000,0.02300,2.260000,0.000000,600.2410000
Kepler-242 c,1,2,Transit,2014,4.66000,0.01470,3.200000,0.000000,600.2410000
Kepler-243 b,1,2,Transit,2014,6.57000,0.02070,2.450000,0.000000,693.8600000
Kepler-243 c,1,2,Transit,2014,4.62000,0.01450,3.220000,0.000000,693.8600000
Kepler-244 b,1,3,Transit,2014,8.05000,0.02530,2.100000,0.000000,1036.4900000
Kepler-244 c,1,3,Transit,2014,4.86000,0.01530,3.100000,0.000000,1036.4900000
Kepler-244 d,1,3,Transit,2014,15.20000,0.04800,6.780000,0.000000,1036.4900000
Kepler-245 b,1,4,Transit,2014,7.13000,0.02240,2.310000,0.000000,861.5270000
Kepler-245 c,1,4,Transit,2014,225.60000,0.71000,120.000000,0.000000,861.5270000
Kepler-245 d,1,4,Transit,2014,21.60000,0.06800,4.270000,0.000000,861.5270000
Kepler-245 e,1,4,Transit,2016,3.71000,0.01170,3.800000,0.000000,861.5270000
Kepler-246 b,1,2,Transit,2014,6.08000,0.01910,2.610000,0.000000,626.0780000
Kepler-246 c,1,2,Transit,2014,2.86000,0.00899,4.660000,0.000000,626.0780000
Kepler-247 b,1,3,Transit,2014,3.33000,0.01050,4.150000,0.000000,663.7110000
Kepler-247 c,1,3,Transit,2014,15.70000,0.04940,1.260000,0.000000,663.7110000
Kepler-247 d,1,3,Transit,2014,14.70000,0.04630,1.320000,0.000000,663.7110000
Kepler-248 b,1,2,Transit,2014,9.38000,0.02950,1.870000,0.000000,738.7920000
Kepler-248 c,1,2,Transit,2014,15.60000,0.04900,1.270000,0.000000,738.7920000
Kepler-249 b,1,3,Transit,2014,1.32000,0.00416,5.600000,0.000000,190.4010000
Kepler-249 c,1,3,Transit,2014,2.89000,0.00909,4.610000,0.000000,190.4010000
Kepler-249 d,1,3,Transit,2014,3.09000,0.00972,4.390000,0.000000,190.4010000
Kepler-250 b,1,3,Transit,2014,1.51000,0.00474,5.750000,0.000000,760.5850000
Kepler-250 c,1,3,Transit,2014,5.82000,0.01830,2.700000,0.000000,760.5850000
Kepler-250 d,1,3,Transit,2014,5.39000,0.01700,2.860000,0.000000,760.5850000
