nan,7.3,0.023,2.27,363.064
nan,3.46,0.0109,4.02,256.887
nan,0.586,0.00184,4.92,76.4986
0.1,4.04,0.0127,2.7,83.6448
0.21,6.76,0.0213,5.4,83.6448
nan,0.474,0.00149,4.75,176.51
nan,2.46,0.00775,5.2,272.297
nan,6.9,0.0217,2.37,109.218
nan,2.9,0.00913,4.59,389.702
nan,6.48,0.0204,2.48,300.64
nan,5.16,0.0162,2.96,403.964
0.0,8.0,0.02517,8.2,115.461
nan,12.5,0.0393,1.5,381.878
nan,7.13,0.0224,2.31,394.083
nan,2.38,0.0075,5.34,325.4
nan,2.66,0.00837,4.91,325.4
nan,7.16,0.0225,2.3,325.4
nan,6.3,0.0198,2.54,233.514
nan,3.46,0.0109,4.02,318.81
nan,6.3,0.0198,2.54,101.321
nan,0.64,0.00201,4.99,198.604
nan,3.09,0.00972,4.39,198.604
nan,3.05,0.00961,4.41,275.255
nan,6.39,0.0201,2.51,275.255
nan,12.0,0.0377,1.55,357.778
nan,2.99,0.0094,4.5,211.265
nan,3.41,0.0107,4.06,187.234
nan,1.92,0.00606,5.96,129.46
0.0,2.49,0.00783,8.9,102.564
0.0,21.3,0.06702,12.8,102.564
nan,4.5,0.0142,3.28,540.773
nan,6.8,0.0214,2.39,321.215
0.258,126.49634,0.398,0.405,130.72
0.0,2.54,0.00798,5.11,67.5062
0.0,2.34,0.00738,5.4,67.5062
0.0,7.46,0.0235,2.23,67.5062
0.0,392.83788,1.236,0.37,314.995
0.0,273.3338,0.86,0.56,537.963
nan,1.37,0.0043,5.66,31.0849
nan,0.972,0.00306,5.34,31.0849
nan,1.37,0.0043,5.66,31.0849
0.06,19.0,0.05978,0.64,170.562
0.07,15.4,0.04845,0.2,170.562
nan,4.66,0.0147,3.2,72.9105
nan,3.89,0.0123,3.67,72.9105
nan,7.04,0.0221,2.33,149.464
nan,6.99,0.022,2.34,109.237
nan,5.35,0.0168,2.88,266.864
nan,4.7,0.0148,3.18,266.864
nan,3.71,0.0117,3.8,212.902
nan,17.4,0.0546,1.17,456.064
nan,12.0,0.0377,1.55,703.616
nan,5.14,0.0162,2.96,258.113
nan,5.43,0.0171,2.84,258.113
nan,7.13,0.0224,2.31,406.254
nan,8.2,0.0258,2.07,521.716
0.27,11.6,0.0366,1.58,44.9565
nan,6.53,0.0205,2.47,414.708
nan,6.12,0.0193,2.59,147.03
nan,3.68,0.0116,3.84,228.839
nan,nan,nan,nan,876.565
nan,3.29,0.0104,4.17,227.775
nan,5.43,0.0171,2.84,227.775
nan,8.75,0.0275,1.97,191.608
nan,7.41,0.0233,2.24,564.693
nan,0.498,0.00157,4.79,64.0065
nan,9.27,0.0292,1.89,661.873
nan,5.99,0.0189,2.64,416.457
nan,7.61,0.0239,2.2,99.0504
0.0,451.3186,1.42,0.5,663.834
0.39,70.87609,0.223,0.483,213.283
0.14,14.8,0.04657,5.7,162.481
0.5,5.61,0.0176,2.78,185.605
0.45,7.6,0.0239,2.2,185.605
nan,2.57,0.00809,5.04,327.783
nan,7.7,0.0242,2.17,327.783
nan,3.09,0.00972,4.39,360.76
nan,2.48,0.0078,5.19,280.518
nan,9.01,0.0283,1.93,280.518
nan,41.8,0.131,0.595,564.454
nan,8.8,0.0277,1.96,423.065
nan,17.9,0.0563,1.14,308.105
nan,5.48,0.0172,2.83,228.327
nan,5.65,0.0178,2.76,123.438
nan,6.08,0.0191,2.61,123.438
nan,13.7,0.043,1.4,488.152
nan,4.94,0.0155,3.06,113.123
