0.057,1455.6614,4.58,3.73,47.4017
0.7124,2803.1,8.82,7.89,31.32832
0.167,635.66,2.0,1.45,30.0651
0.09,762.8,2.4,1.78,32.6081
0.124,7057.73298,22.206,22.4,46.2107
0.18,7838.32346,24.662,24.9,46.2107
0.191,476.745,1.5,1.04,84.7883
0.0373,332.1,1.0449,0.694,17.4671
0.052,25.0,0.07866,0.882,17.4671
0.18,3.93,0.01237,3.64,3.60304
0.16,3.93,0.01237,3.64,3.60304
0.06,1.75,0.00551,5.85,3.60304
0.23,1.83,0.00576,5.97,3.60304
0.031,6547.0,20.6,20.3,112.537
0.0,890.0,2.8,2.13,56.1858
